{1}	{0, 1, 2, 3, 4}	{0}	{1}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	{0, 1, 2, 3, 4, 5, 6, 7}	3	6	12	
{1}	{0}	{0}	{1}	{2}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	3	6	12	
{1}	{0}	{0}	{1}	{2}	{0}	{2}	{0}	{0}	{0}	{0}	{0}	{0}	{2}	3	6	12	
{1}	{0}	{0}	{1}	{8}	{0}	{2}	{0}	{0}	{0}	{0}	{0}	{0}	{2}	3	6	12	
{1}	{0}	{0}	{1}	{3}	{0}	{0}	{0}	{0, 1, 2, 3, 4, 5, 6}	{0}	{0}	{0}	{0}	{0}	3	6	12	
{1}	{0}	{0}	{1}	{4}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	3	6	12	
{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58}	{0}	{0}	{1}	{7}	{0}	{3}	{0}	{0}	{0}	{0}	{0}	{0}	{3}	3	6	12	
{1}	{0}	{1}	{1}	{1}	{0}	{1}	{0}	{0, 1, 2, 3, 4, 5, 6}	{0}	{0}	{0}	{0, 1, 2}	{1}	3	7	15	
{1}	{0}	{0}	{1}	{1}	{0}	{3}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	3	7	14	
{1}	{0}	{1}	{1}	{7}	{1}	{1}	{0}	{0, 1, 2, 3, 4, 5, 6}	{0}	{0}	{0}	{0}	{1}	1	3	7	
{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58}	{0}	{0}	{1}	{9}	{1}	{0}	{0}	{3}	{0}	{0}	{0}	{0}	{0}	1	3	7	
{1}	{0}	{0}	{1}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{1}	{0}	{0}	{0}	{0, 1, 2, 3, 4}	{0}	{0}	{0, 1, 2}	{0}	1	3	7	
{1}	{0}	{1}	{0, 1, 2, 3, 4, 5}	{0}	{0}	{1}	{0}	{0, 1, 2, 3, 4, 5, 6}	{0}	{0}	{0}	{0}	{1}	1	2	4	
{1}	{0}	{1}	{1}	{4}	{0}	{1}	{0}	{1}	{0}	{0}	{0}	{0}	{1}	1	2	4	
{2}	{0}	{1}	{2}	{5}	{0}	{1}	{0}	{1}	{0}	{0}	{0}	{0}	{1}	0	0	0	
{2}	{0}	{1}	{2}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{0}	{1}	{0}	{0, 1, 2, 3, 4, 5, 6}	{0}	{0}	{0}	{0}	{1}	0	1	3	
{2}	{0}	{1}	{0, 1, 2, 3, 4, 5}	{1}	{0}	{1}	{0, 1, 2, 3, 4, 5, 6}	{1}	{0}	{0}	{0}	{0, 1, 2}	{1}	0	1	3	
{2}	{0}	{0}	{0, 1, 2, 3, 4, 5}	{3}	{0}	{2}	{0}	{0}	{0}	{0}	{0}	{0, 1, 2}	{2}	0	1	2	
{2}	{0, 1, 2, 3, 4}	{1}	{2}	{9}	{0}	{1}	{0}	{0}	{0}	{0}	{0}	{0}	{0, 1, 2, 3, 4, 5, 6, 7}	3	6	13	
{2}	{0}	{0}	{0, 1, 2, 3, 4, 5}	{6}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	3	6	13	
{2}	{0}	{0}	{2}	{4}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	3	6	13	
{2}	{0}	{0}	{2}	{0}	{0}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{0}	{0}	{0}	{0}	{0, 1, 2, 3, 4, 5, 6, 7, 8}	{0}	{0}	3	6	13	
{2}	{0}	{0}	{2}	{9}	{0}	{0}	{0}	{2}	{0}	{0}	{0}	{0}	{0}	3	6	12	
{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58}	{0}	{0}	{2}	{1}	{0}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{0}	{0}	{0}	{0}	{0}	{0, 1, 2}	{0}	3	6	12	
{2}	{0}	{0}	{2}	{1}	{0}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	3	6	12	
{2}	{0}	{0, 1, 2}	{2}	{2}	{0}	{2}	{0}	{0, 1, 2, 3, 4, 5, 6}	{0}	{0}	{0}	{0, 1, 2}	{2}	3	6	12	
{2}	{0}	{1}	{2}	{1}	{0}	{1}	{0}	{1}	{0}	{0}	{0}	{0}	{1}	3	6	12	
{2}	{0}	{1}	{2}	{7}	{1}	{1}	{0}	{2}	{0}	{0}	{0}	{0}	{4}	3	7	14	
{2}	{0}	{0}	{2}	{2}	{0}	{3}	{0}	{0}	{0}	{0}	{0}	{0}	{3}	3	7	14	
{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58}	{0, 1, 2, 3, 4}	{0}	{2}	{5}	{0, 1, 2, 3, 4, 5, 6}	{3}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	3	7	14	
{2}	{0}	{0}	{2}	{7}	{1}	{0}	{0}	{0}	{0}	{0, 1, 2, 3, 4}	{0}	{0, 1, 2}	{0, 1, 2, 3, 4, 5, 6, 7}	1	3	7	
{2}	{0, 1, 2, 3, 4}	{1}	{2}	{0}	{0}	{1}	{0}	{1}	{0}	{0}	{0}	{0}	{1}	1	3	7	
{2}	{0}	{1}	{2}	{4}	{0, 1, 2, 3, 4, 5, 6}	{1}	{0}	{1}	{0}	{0}	{0}	{0}	{1}	1	3	6	
{2}	{0, 1, 2, 3, 4}	{0}	{2}	{8}	{1}	{4}	{0, 1, 2, 3, 4, 5, 6}	{0}	{0}	{0}	{0}	{0}	{0}	1	2	4	
{2}	{0}	{1}	{2}	{2}	{0}	{1}	{0}	{1}	{0}	{0}	{0}	{0}	{1}	2	5	10	
{3}	{0}	{1}	{3}	{1}	{0}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{0}	{1}	{0, 1, 2, 3, 4}	{0}	{0}	{0}	{1}	0	0	0	
{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58}	{0}	{1}	{3}	{2}	{0}	{1}	{0}	{1}	{0}	{0}	{0}	{0}	{1}	0	1	3	
{3}	{0}	{1}	{3}	{9}	{0}	{1}	{0}	{2}	{0, 1, 2, 3, 4}	{0, 1, 2, 3, 4}	{0}	{0}	{4}	0	1	2	
{3}	{0}	{1}	{3}	{5}	{0}	{1}	{0}	{1}	{0}	{0}	{0}	{0}	{1}	0	1	2	
{3}	{0, 1, 2, 3, 4}	{0}	{0, 1, 2, 3, 4, 5}	{6}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	3	6	13	
{3}	{0}	{1}	{3}	{6}	{0}	{1}	{0}	{1}	{0}	{0, 1, 2, 3, 4}	{0}	{0}	{1}	3	6	12	
{3}	{0}	{1}	{3}	{1}	{0}	{1}	{0, 1, 2, 3, 4, 5, 6}	{1}	{0}	{0}	{0}	{0}	{1}	3	6	12	
{3}	{0}	{0, 1, 2}	{3}	{4}	{0}	{0}	{0}	{0}	{0}	{0}	{0, 1, 2, 3, 4, 5, 6, 7, 8}	{0}	{0}	3	6	12	
{3}	{0}	{0}	{3}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	3	6	12	
{3}	{0}	{0}	{3}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	3	6	12	
{3}	{0}	{0}	{3}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{0}	{3}	{0}	{2}	{0}	{0}	{0}	{0}	{0}	3	6	12	
{3}	{0}	{0}	{3}	{3}	{0}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{0, 1, 2, 3, 4, 5, 6}	{0, 1, 2, 3, 4, 5, 6}	{0}	{0}	{0}	{0}	{2}	3	6	12	
{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58}	{0}	{0}	{3}	{2}	{0}	{2}	{0}	{0}	{0}	{0}	{0}	{0}	{2}	3	6	12	
{3}	{0}	{0}	{3}	{1}	{0}	{0}	{0}	{0, 1, 2, 3, 4, 5, 6}	{0}	{0}	{0}	{0}	{0}	3	6	12	
{3}	{0, 1, 2, 3, 4}	{0}	{3}	{9}	{0}	{0}	{0}	{0}	{0}	{0, 1, 2, 3, 4}	{0}	{0}	{0}	3	6	12	
{3}	{0}	{1}	{3}	{7}	{0}	{1}	{0}	{1}	{0}	{0}	{0}	{0}	{0, 1, 2, 3, 4, 5, 6, 7}	3	7	15	
{3}	{0}	{1}	{3}	{8}	{2}	{1}	{0, 1, 2, 3, 4, 5, 6}	{1}	{0, 1, 2, 3, 4}	{0}	{0}	{0}	{1}	3	7	14	
{3}	{0}	{0}	{3}	{7}	{0}	{0}	{0}	{0}	{0, 1, 2, 3, 4}	{0}	{0}	{0, 1, 2}	{0}	3	7	14	
{3}	{0}	{0}	{3}	{5}	{0}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{0}	{0}	{0}	{0}	{0}	{0}	{0}	3	7	14	
{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58}	{0}	{1}	{3}	{4}	{0}	{1}	{0}	{1}	{0}	{0}	{0}	{0}	{1}	1	3	6	
{3}	{0}	{1}	{3}	{0}	{0, 1, 2, 3, 4, 5, 6}	{1}	{0}	{1}	{0, 1, 2, 3, 4}	{0}	{0}	{0}	{0, 1, 2, 3, 4, 5, 6, 7}	1	3	6	
{3}	{0}	{0}	{3}	{8}	{2}	{3}	{0}	{0}	{0}	{0}	{0}	{0, 1, 2}	{0}	1	2	4	
{4}	{0}	{1}	{4}	{9}	{0}	{1}	{0}	{2}	{0}	{0}	{0}	{0}	{4}	0	0	0	
{4}	{0}	{1}	{4}	{1}	{0}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{0}	{1}	{0}	{0}	{0}	{0}	{1}	0	1	3	
{4}	{0}	{0, 1, 2}	{4}	{5}	{0, 1, 2, 3, 4, 5, 6}	{1}	{0}	{1}	{0}	{0}	{0}	{0}	{1}	0	1	2	
{4}	{0}	{1}	{4}	{2}	{0, 1, 2, 3, 4, 5, 6}	{1}	{0}	{2}	{0}	{0}	{0}	{0}	{4}	0	1	2	
{4}	{0, 1, 2, 3, 4}	{1}	{4}	{6}	{0, 1, 2, 3, 4, 5, 6}	{1}	{0, 1, 2, 3, 4, 5, 6}	{1}	{0}	{0}	{0}	{0}	{1}	3	6	13	
{4}	{0}	{0}	{4}	{1}	{0}	{0}	{0}	{4}	{0}	{0, 1, 2, 3, 4}	{0}	{0}	{0}	3	6	13	
{4}	{0}	{0, 1, 2}	{4}	{6}	{0}	{0}	{0}	{4}	{0, 1, 2, 3, 4}	{0, 1, 2, 3, 4}	{0, 1, 2, 3, 4, 5, 6, 7, 8}	{0}	{0}	3	6	13	
{4}	{0}	{1}	{0, 1, 2, 3, 4, 5}	{7}	{0}	{1}	{0}	{1}	{0}	{0}	{0}	{0}	{1}	3	6	12	
{4}	{0}	{1}	{4}	{1}	{0}	{1}	{0}	{1}	{0}	{0}	{0}	{0}	{1}	3	6	12	
{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58}	{0}	{0}	{4}	{1}	{0, 1, 2, 3, 4, 5, 6}	{0}	{0}	{5}	{0}	{0}	{0}	{0}	{0}	3	6	12	
{4}	{0}	{0}	{4}	{9}	{0}	{0}	{0}	{5}	{0}	{0}	{0}	{0}	{0}	3	6	12	
{4}	{0, 1, 2, 3, 4}	{0}	{4}	{5}	{0}	{3}	{0}	{5}	{0}	{0}	{0}	{0}	{0}	3	6	12	
{4}	{0}	{0}	{0, 1, 2, 3, 4, 5}	{2}	{0}	{2}	{0}	{0}	{0}	{0}	{0}	{0}	{2}	3	6	12	
{4}	{0}	{0}	{4}	{4}	{0, 1, 2, 3, 4, 5, 6}	{0}	{0}	{5}	{0}	{0}	{0}	{0}	{0}	3	6	12	
{4}	{0, 1, 2, 3, 4}	{0}	{4}	{0}	{0}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{0}	{5}	{0}	{0}	{0}	{0}	{0}	3	6	12	
{4}	{0}	{0}	{4}	{3}	{0}	{2}	{0}	{2}	{0}	{0}	{0}	{0}	{2}	3	6	12	
{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58}	{0}	{0}	{4}	{7}	{0}	{0}	{0}	{4}	{0}	{0}	{0}	{0, 1, 2}	{0}	3	7	14	
{4}	{0}	{0}	{4}	{2}	{0}	{3}	{0}	{5}	{0}	{0}	{0}	{0}	{0}	3	7	14	
{4}	{0}	{1}	{4}	{0}	{0, 1, 2, 3, 4, 5, 6}	{1}	{0}	{1}	{0}	{0, 1, 2, 3, 4}	{0}	{0}	{1}	1	3	7	
{4}	{0}	{0}	{4}	{8}	{2}	{3}	{0}	{4}	{0}	{0}	{0}	{0, 1, 2}	{0}	1	3	6	
{4}	{0}	{1}	{4}	{4}	{0}	{1}	{0}	{0, 1, 2, 3, 4, 5, 6}	{0}	{0}	{0}	{0}	{1}	1	2	4	
{5}	{0}	{1}	{5}	{1}	{0}	{1}	{0}	{1}	{0}	{0}	{0}	{0}	{1}	0	0	0	
{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58}	{0, 1, 2, 3, 4}	{1}	{5}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{0}	{1}	{0}	{1}	{0}	{0}	{0}	{0}	{1}	0	1	2	
{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58}	{0}	{0}	{5}	{1}	{0}	{0}	{0}	{4}	{0}	{0}	{0}	{0}	{0}	3	6	13	
{5}	{0}	{0}	{5}	{6}	{0}	{0}	{0}	{4}	{0}	{0, 1, 2, 3, 4}	{0}	{0}	{0}	3	6	13	
{5}	{0}	{0}	{5}	{0}	{0}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{0}	{5}	{0}	{0}	{0}	{0}	{0}	3	6	13	
{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58}	{0}	{1}	{5}	{5}	{0}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{0, 1, 2, 3, 4, 5, 6}	{2}	{0}	{0}	{0}	{0}	{0, 1, 2, 3, 4, 5, 6, 7}	3	6	13	
{0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58}	{0}	{1}	{5}	{9}	{0, 1, 2, 3, 4, 5, 6}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{0}	{2}	{0, 1, 2, 3, 4}	{0}	{0}	{0}	{4}	3	6	13	
{5}	{0}	{1}	{5}	{1}	{0, 1, 2, 3, 4, 5, 6}	{1}	{0}	{1}	{0}	{0}	{0, 1, 2, 3, 4, 5, 6, 7, 8}	{0, 1, 2}	{1}	3	6	12	
{5}	{0}	{1}	{5}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{0}	{1}	{0}	{1}	{0}	{0}	{0}	{0}	{1}	3	6	12	
{5}	{0}	{1}	{5}	{4}	{0}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{0}	{1}	{0}	{0}	{0}	{0}	{1}	3	6	12	
{5}	{0}	{0}	{5}	{1}	{0}	{0}	{0}	{5}	{0}	{0}	{0}	{0}	{0}	3	6	12	
{5}	{0}	{0, 1, 2}	{5}	{9}	{0}	{0}	{0}	{5}	{0}	{0}	{0}	{0}	{0}	3	6	12	
{5}	{0}	{0}	{5}	{3}	{0}	{2}	{0}	{0}	{0}	{0}	{0, 1, 2, 3, 4, 5, 6, 7, 8}	{0}	{2}	3	6	12	
{5}	{0, 1, 2, 3, 4}	{0}	{5}	{5}	{0, 1, 2, 3, 4, 5, 6}	{3}	{0, 1, 2, 3, 4, 5, 6}	{5}	{0}	{0}	{0}	{0}	{0}	3	6	12	
{5}	{0}	{0}	{5}	{2}	{0}	{2}	{0}	{0}	{0}	{0}	{0}	{0, 1, 2}	{2}	3	6	12	
{5}	{0}	{0, 1, 2}	{5}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{0}	{0}	{0}	{5}	{0}	{0}	{0}	{0}	{0}	3	6	12	
{5}	{0}	{0}	{5}	{7}	{0}	{0}	{0}	{4}	{0}	{0}	{0}	{0}	{0, 1, 2, 3, 4, 5, 6, 7}	3	6	12	
{5}	{0, 1, 2, 3, 4}	{0}	{5}	{8}	{1}	{3}	{0}	{5}	{0}	{0}	{0}	{0}	{0}	1	3	7	
{5}	{0}	{1}	{5}	{0}	{0}	{1}	{0}	{1}	{0}	{0}	{0}	{0}	{1}	1	3	7	
{5}	{0}	{1}	{5}	{3}	{0, 1, 2, 3, 4, 5, 6}	{1}	{0, 1, 2, 3, 4, 5, 6}	{1}	{0}	{0}	{0}	{0}	{1}	1	3	6	
{5}	{0}	{0}	{5}	{2}	{0}	{5}	{0}	{0, 1, 2, 3, 4, 5, 6}	{0}	{0}	{0}	{0}	{0}	2	4	8	
{5}	{0}	{1}	{5}	{8}	{1}	{1}	{0}	{1}	{0, 1, 2, 3, 4}	{0}	{0}	{0, 1, 2}	{1}	2	5	10	
{6}	{1}	{1}	{0}	{1}	{0}	{1}	{0}	{1}	{0}	{0}	{0}	{0}	{1}	0	0	0	
{6}	{1}	{1}	{0}	{9}	{0}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{0}	{0, 1, 2, 3, 4, 5, 6}	{0}	{0}	{0}	{0}	{5}	0	1	3	
{6}	{1}	{0}	{0}	{6}	{0}	{0}	{0}	{4}	{0}	{0}	{0}	{0}	{0}	0	1	2	
{6}	{1}	{0, 1, 2}	{0}	{6}	{0}	{1}	{0, 1, 2, 3, 4, 5, 6}	{0, 1, 2, 3, 4, 5, 6}	{0}	{0}	{0}	{0}	{1}	0	1	2	
{6}	{1}	{0}	{0}	{1}	{0, 1, 2, 3, 4, 5, 6}	{0}	{0}	{4}	{0}	{0}	{0}	{0}	{0}	3	6	13	
{6}	{1}	{0}	{0}	{9}	{0}	{0}	{0}	{4}	{0}	{0}	{0}	{0}	{0}	3	6	13	
{6}	{1}	{0}	{0}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{0}	{0}	{0, 1, 2, 3, 4, 5, 6}	{5}	{0}	{0}	{0}	{0}	{0}	3	6	13	
{6}	{1}	{0}	{0}	{0}	{0}	{0}	{0}	{5}	{0}	{0, 1, 2, 3, 4}	{0}	{0}	{0}	3	6	13	
{6}	{1}	{1}	{0}	{1}	{0, 1, 2, 3, 4, 5, 6}	{0, 1, 2, 3, 4, 5, 6, 7, 8, 9}	{0}	{1}	{0}	{0}	{0}	{0, 1, 2}	{1}	3	6	13	
{6}	{1}	{1}	{0}	{8}	{1}	{1}	{0}	{2}	{0}	{0}	{0}	{0}	{1}	3	6	12	
{6}	{1}	{0}	{0}	{1}	{0, 1, 2, 3, 4, 5, 6}	{0}	{0}	{5}	{0}	{0}	{0}	{0}	{0}	3	6	12	
