5	4	4	6	1	7	3	6	11
1	1	4	6	2	0	1	2	4
5	4	3	8	2	1	1	2	4
1	2	0	4	4	0	3	6	11
2	6	1	3	2	1	3	7	13
4	0	0	9	0	0	0	1	3
5	3	3	3	4	1	1	2	5
4	3	0	2	4	5	3	6	11
4	2	0	5	2	0	3	6	11
6	1	4	6	2	5	1	2	5
8	1	4	6	2	5	1	2	5
2	1	8	6	2	8	1	3	7
9	5	0	4	1	0	1	2	4
0	0	4	6	3	2	1	3	7
2	3	0	1	1	0	0	0	1
3	8	3	8	2	1	1	2	4
3	6	0	2	0	0	0	0	1
4	0	2	6	3	3	1	3	6
3	2	0	6	1	2	1	2	4
7	2	0	6	1	7	0	1	2
4	6	0	5	1	0	2	4	8
5	1	4	6	2	0	1	2	4
7	2	3	7	4	1	3	7	13
9	2	1	3	2	1	1	2	5
0	2	0	2	0	0	0	0	1
4	6	1	3	2	1	3	7	13
9	0	0	4	4	0	3	6	11
2	2	4	7	1	2	3	6	12
7	1	3	3	4	1	1	2	5
2	0	0	2	1	0	3	6	11
4	2	0	2	1	0	3	6	12
8	1	4	6	2	0	1	2	5
6	4	0	6	1	2	2	5	10
0	1	0	9	4	0	1	2	4
3	4	0	2	4	2	3	6	11
4	2	0	6	1	2	1	2	4
9	8	0	4	4	0	3	6	11
3	6	0	4	4	0	0	1	3
8	1	0	2	3	0	3	7	14
4	1	1	3	2	1	1	2	4
3	6	0	5	3	2	0	1	2
4	6	3	3	4	1	3	7	13
7	6	0	5	4	0	0	1	2
6	3	0	1	1	2	0	1	2
0	6	3	6	3	5	1	2	4
4	0	1	8	0	1	1	2	5
0	2	0	4	4	0	3	7	14
9	8	4	3	1	2	0	0	0
0	3	0	1	1	0	0	0	0
8	1	0	2	3	0	3	7	13
1	2	0	5	1	0	0	0	1
6	2	0	2	0	0	0	1	2
5	5	0	6	4	2	3	7	14
2	6	0	4	2	2	0	0	0
5	2	0	2	3	2	1	2	5
3	4	0	4	4	0	3	6	11
1	8	0	5	1	0	3	6	12
9	1	1	3	2	1	1	2	5
3	4	4	7	5	2	3	7	14
2	0	0	7	4	0	1	2	4
6	2	5	6	6	4	1	3	6
9	0	0	0	0	0	0	1	2
5	6	0	7	4	0	3	7	14
3	5	0	6	4	2	3	7	14
1	2	1	3	2	1	1	2	5
1	5	0	6	4	2	3	6	12
4	1	3	3	4	1	1	2	4
5	2	0	2	0	0	0	0	0
1	2	0	6	1	2	0	0	1
2	4	7	6	3	9	1	2	5
4	2	0	2	0	0	0	0	1
7	8	4	6	3	2	1	3	6
1	2	3	8	3	5	1	2	5
9	1	0	7	1	2	3	6	11
1	5	0	1	4	0	2	4	9
6	3	0	2	4	0	3	6	11
7	6	0	5	4	0	3	6	11
5	2	3	8	0	1	1	2	4
7	2	0	4	4	0	3	6	11
3	2	4	8	1	2	3	6	12
6	3	0	0	0	2	0	1	3
7	0	0	2	3	0	1	2	4
3	2	5	6	8	4	1	3	6
0	2	4	7	0	2	3	6	12
8	4	0	6	1	2	3	7	13
4	8	0	5	1	0	3	6	11
3	4	3	8	2	1	3	7	13
5	5	0	9	4	0	3	6	12
1	6	0	4	2	2	2	4	8
4	6	4	3	1	5	3	7	14
2	2	3	3	4	1	1	2	5
8	2	5	6	8	4	1	3	6
5	0	4	6	3	2	1	3	7
6	9	5	6	6	6	1	3	6
9	7	0	8	1	2	3	6	12
3	3	0	2	4	0	3	6	12
0	8	4	2	5	2	1	2	5
1	8	0	5	2	0	3	7	14
2	3	3	8	0	1	3	7	14
2	0	0	2	4	0	3	7	13
0	0	0	1	4	0	3	7	14
6	6	0	2	0	0	0	0	1
6	0	0	6	4	2	3	6	11
8	4	4	8	1	5	3	7	14
3	3	0	1	1	0	0	0	1
8	0	0	9	0	2	0	1	2
1	0	7	6	5	1	3	6	11
3	6	0	6	4	2	3	6	12
4	2	3	8	2	1	3	7	13
1	2	8	6	2	8	1	3	7
2	3	0	5	1	0	0	0	0
3	3	0	2	4	0	0	1	3
8	2	0	2	4	2	3	6	11
2	6	1	3	2	1	1	2	4
2	1	7	3	2	4	1	2	4
1	6	1	3	2	1	3	7	13
4	4	3	6	3	5	1	2	4
7	6	0	2	1	0	2	4	8
2	4	0	6	1	2	0	1	2
4	6	0	1	4	0	0	1	2
9	6	0	5	4	0	0	1	2
1	3	1	6	3	9	1	2	5
3	0	0	0	0	0	0	1	3
5	7	0	9	1	0	2	4	8
4	2	4	7	0	2	3	6	12
1	0	0	0	0	0	0	1	3
4	5	0	4	1	2	3	7	13
0	2	1	7	2	1	1	2	4
3	2	3	6	3	5	1	2	5
2	2	3	8	2	1	1	2	5
4	1	0	6	1	2	3	6	11
3	1	1	3	2	1	1	2	5
3	2	0	2	0	0	3	6	11
1	6	0	2	3	0	0	0	1
8	0	0	4	4	0	3	6	11
5	6	0	6	1	2	0	0	1
7	3	0	2	1	0	0	1	3
7	1	4	6	2	5	1	2	5
4	2	3	8	2	1	3	7	13
6	6	0	9	2	2	0	0	0
6	5	0	9	4	0	3	6	12
6	6	0	5	1	0	2	4	9
6	2	0	2	0	0	0	0	1
4	3	0	1	0	0	0	1	3
8	2	9	6	8	1	1	2	4
3	8	0	7	1	0	3	6	11
3	2	5	6	6	4	1	3	7
8	1	0	0	0	0	0	1	2
2	6	0	6	4	2	0	0	0
7	2	1	3	2	1	1	2	4
1	4	1	7	2	1	1	2	4
7	7	0	9	4	0	2	4	9
1	0	0	1	4	0	3	6	12
1	3	3	6	3	5	3	7	13
5	7	0	5	1	0	3	7	14
8	2	4	7	0	2	3	6	11
1	0	5	6	3	6	1	2	5
0	1	0	7	1	2	3	6	11
3	5	4	6	4	5	3	7	13
4	4	4	7	5	2	3	7	13
4	2	3	8	2	1	1	2	5
0	4	0	6	1	2	3	6	12
7	8	0	2	1	0	3	7	14
5	3	1	3	2	1	1	2	4
2	4	0	6	1	2	1	2	4
3	0	0	1	0	0	3	6	12
6	2	0	2	0	0	3	6	11
3	9	0	5	3	2	3	6	12
9	6	0	4	4	0	3	6	11
8	3	1	6	3	9	1	2	5
4	1	1	3	2	1	1	2	4
8	2	5	6	6	4	1	3	6
3	3	0	1	1	0	0	1	3
7	1	0	4	1	0	3	6	11
8	3	0	2	4	0	0	0	1
1	3	0	1	1	0	2	4	8
